dataset,row_id,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,TotalSpent,GroupId,HasGroup,Deck,CabinNo,Side,DeckNSide
train,7735,8255_01,Earth,False,G/1333/S,TRAPPIST-1e,28.0,False,0.0,1.0,12.0,875.0,0.0,Nathy Corman,False,888.0,8255,False,G,1333,S,G/S
train,7736,8257_01,Mars,False,E/529/P,TRAPPIST-1e,41.0,False,396.0,0.0,653.0,0.0,0.0,Tex Bert,False,1049.0,8257,False,E,529,P,E/P
train,7737,8259_01,Earth,False,G/1342/P,TRAPPIST-1e,,False,0.0,0.0,486.0,324.0,0.0,Byrona Potthews,False,810.0,8259,False,G,1342,P,G/P
train,7738,8260_01,Earth,False,F/1582/S,55 Cancri e,19.0,,84.0,4.0,4.0,629.0,0.0,Allena Daviddley,False,721.0,8260,True,F,1582,S,F/S
train,7739,8260_02,Earth,False,G/1334/S,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,Stancy Dunnisey,True,0.0,8260,True,G,1334,S,G/S
train,7740,8260_03,Earth,True,G/1334/S,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Melara Daviddley,True,0.0,8260,True,G,1334,S,G/S
train,7741,8261_01,Earth,True,G/1343/P,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,Blance Kiddley,False,0.0,8261,False,G,1343,P,G/P
train,7742,8264_01,Mars,False,F/1584/S,TRAPPIST-1e,21.0,False,32.0,0.0,1008.0,0.0,0.0,Lifes Ste,True,1040.0,8264,False,F,1584,S,F/S
train,7743,8265_01,Earth,True,G/1344/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Curtle Winsley,False,0.0,8265,False,G,1344,P,G/P
train,7744,8266_01,Earth,True,G/1345/P,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Karay Thorney,True,0.0,8266,False,G,1345,P,G/P
train,7745,8267_01,Mars,False,E/530/P,TRAPPIST-1e,29.0,False,304.0,0.0,48.0,946.0,0.0,Ret Cla,False,1298.0,8267,True,E,530,P,E/P
train,7746,8267_02,Mars,True,F/1701/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Berers Cla,True,0.0,8267,True,F,1701,P,F/P
train,7747,8268_01,Europa,True,B/321/S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Astrark Impress,True,0.0,8268,True,B,321,S,B/S
train,7748,8268_02,Europa,False,B/321/S,TRAPPIST-1e,19.0,False,0.0,3.0,0.0,918.0,2346.0,Shatrix Impress,False,3267.0,8268,True,B,321,S,B/S
train,7749,8270_01,Mars,False,F/1702/P,TRAPPIST-1e,38.0,False,86.0,1144.0,783.0,0.0,0.0,Doakes Hart,True,2013.0,8270,False,F,1702,P,F/P
train,7750,8271_01,Earth,False,F/1586/S,TRAPPIST-1e,19.0,False,29.0,2633.0,0.0,0.0,124.0,Lavey Delazarson,True,2786.0,8271,False,F,1586,S,F/S
train,7751,8272_01,Mars,False,F/1587/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Pigars Fache,True,0.0,8272,True,F,1587,S,F/S
train,7752,8272_02,Mars,True,F/1587/S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Mesh Fache,True,0.0,8272,True,F,1587,S,F/S
train,7753,8272_03,Mars,True,F/1587/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Plat Fache,True,0.0,8272,True,F,1587,S,F/S
train,7754,8273_01,Earth,False,G/1346/P,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,369.0,515.0,Lilley Woody,False,884.0,8273,False,G,1346,P,G/P
train,7755,8275_01,Mars,True,F/1588/S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Slix Clake,True,0.0,8275,False,F,1588,S,F/S
train,7756,8276_01,Europa,,C/273/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Canons Oirmplathy,True,0.0,8276,True,C,273,P,C/P
train,7757,8276_02,Europa,True,C/273/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Zaurion Tractive,True,0.0,8276,True,C,273,P,C/P
train,7758,8277_01,Earth,True,G/1348/P,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,Diandy Woody,True,0.0,8277,False,G,1348,P,G/P
train,7759,8279_01,Earth,False,G/1349/P,TRAPPIST-1e,31.0,False,0.0,4334.0,55.0,56.0,,Monah Villenson,True,,8279,False,G,1349,P,G/P
train,7760,8280_01,Earth,False,F/1703/P,TRAPPIST-1e,34.0,False,0.0,0.0,880.0,22.0,0.0,Carma Rocholton,True,902.0,8280,False,F,1703,P,F/P
train,7761,8281_01,,False,F/1704/P,TRAPPIST-1e,45.0,False,0.0,1.0,233.0,453.0,17.0,Iandy Cooks,False,704.0,8281,False,F,1704,P,F/P
train,7762,8282_01,Earth,False,G/1336/S,TRAPPIST-1e,61.0,False,67.0,0.0,654.0,0.0,86.0,Alvia Jacostaney,False,807.0,8282,False,G,1336,S,G/S
train,7763,8287_01,Mars,False,E/542/S,TRAPPIST-1e,21.0,False,1242.0,0.0,654.0,0.0,0.0,Toat Nanie,False,1896.0,8287,False,E,542,S,E/S
train,7764,8288_01,Mars,False,D/259/P,TRAPPIST-1e,,False,1852.0,0.0,870.0,0.0,7.0,Rooses Sache,False,2729.0,8288,True,D,259,P,D/P
train,7765,8288_02,Mars,False,F/1705/P,TRAPPIST-1e,15.0,False,1150.0,0.0,175.0,1.0,11.0,Goleer Sache,False,1337.0,8288,True,F,1705,P,F/P
train,7766,8289_01,Earth,True,G/1350/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Stendy Fredersend,False,0.0,8289,False,G,1350,P,G/P
train,7767,8291_01,Earth,True,G/1339/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Bony Mathison,True,0.0,8291,False,G,1339,S,G/S
train,7768,8292_01,Europa,True,C/310/S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Tabia Igmable,True,0.0,8292,False,C,310,S,C/S
train,7769,8294_01,Mars,True,E/543/S,TRAPPIST-1e,62.0,False,0.0,0.0,0.0,0.0,0.0,,True,0.0,8294,False,E,543,S,E/S
train,7770,8295_01,Mars,False,F/1591/S,TRAPPIST-1e,40.0,False,1309.0,0.0,0.0,0.0,0.0,Skies Upead,False,1309.0,8295,False,F,1591,S,F/S
train,7771,8297_01,,False,F/1592/S,TRAPPIST-1e,21.0,False,5.0,0.0,0.0,22.0,639.0,Hilley Charpelaney,False,666.0,8297,False,F,1592,S,F/S
train,7772,8298_01,Mars,True,F/1593/S,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Gal Prité,True,0.0,8298,False,F,1593,S,F/S
train,7773,8300_01,Europa,False,C/274/P,,27.0,False,0.0,,0.0,1866.0,676.0,Alyatik Ratorring,True,,8300,False,C,274,P,C/P
train,7774,8301_01,Europa,False,C/275/P,TRAPPIST-1e,28.0,False,1722.0,5063.0,0.0,87.0,920.0,Bosonon Horbox,False,7792.0,8301,False,C,275,P,C/P
train,7775,8302_01,Earth,False,G/1340/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Leenny Burchrison,True,0.0,8302,True,G,1340,S,G/S
train,7776,8302_02,Earth,False,F/1594/S,TRAPPIST-1e,17.0,False,4.0,0.0,867.0,0.0,0.0,Heremy Burchrison,False,871.0,8302,True,F,1594,S,F/S
train,7777,8303_01,Mars,False,F/1595/S,55 Cancri e,23.0,False,218.0,0.0,2267.0,497.0,0.0,Lios Stead,False,2982.0,8303,False,F,1595,S,F/S
train,7778,8306_01,Earth,False,G/1351/P,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Allene Hardonald,True,0.0,8306,True,G,1351,P,G/P
train,7779,8306_02,Earth,True,G/1351/P,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Ianya Hardonald,True,0.0,8306,True,G,1351,P,G/P
train,7780,8306_03,Earth,False,G/1351/P,,41.0,False,836.0,0.0,0.0,,49.0,Bonya Hardonald,False,,8306,True,G,1351,P,G/P
train,7781,8307_01,Europa,False,A/100/S,55 Cancri e,27.0,True,0.0,1337.0,1929.0,0.0,0.0,Porrimp Unkcal,True,3266.0,8307,True,A,100,S,A/S
train,7782,8307_02,Europa,True,A/100/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Sabiton Unkcal,True,0.0,8307,True,A,100,S,A/S
train,7783,8310_01,Europa,True,E/545/S,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,Azhah Hiebox,True,0.0,8310,False,E,545,S,E/S
train,7784,8313_01,Earth,False,G/1341/S,TRAPPIST-1e,30.0,False,467.0,0.0,0.0,0.0,287.0,Sallie Gainney,False,754.0,8313,False,G,1341,S,G/S
train,7785,8314_01,Europa,False,D/245/S,TRAPPIST-1e,30.0,False,0.0,640.0,0.0,31.0,6201.0,Altairk Folumorly,False,6872.0,8314,True,D,245,S,D/S
train,7786,8314_02,Europa,False,D/245/S,55 Cancri e,29.0,True,0.0,2949.0,0.0,2.0,654.0,Hekaron Folumorly,True,3605.0,8314,True,D,245,S,D/S
train,7787,8315_01,Earth,False,F/1598/S,TRAPPIST-1e,21.0,False,380.0,177.0,161.0,0.0,85.0,Lette Mcneiley,False,803.0,8315,False,F,1598,S,F/S
train,7788,8316_01,Earth,False,F/1709/P,55 Cancri e,21.0,False,532.0,4.0,37.0,1.0,0.0,Gailia Beckerson,False,574.0,8316,False,F,1709,P,F/P
train,7789,8317_01,Earth,False,F/1710/P,55 Cancri e,18.0,False,2.0,83.0,576.0,37.0,0.0,Olgary Rocknight,False,698.0,8317,False,F,1710,P,F/P
train,7790,8318_01,Mars,True,F/1711/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Emoles Ropie,True,0.0,8318,True,F,1711,P,F/P
train,7791,8318_02,Mars,False,F/1711/P,TRAPPIST-1e,65.0,False,1399.0,0.0,0.0,0.0,0.0,Kie Ropie,False,1399.0,8318,True,F,1711,P,F/P
train,7792,8318_03,Mars,False,F/1711/P,55 Cancri e,25.0,False,149.0,0.0,194.0,731.0,0.0,Hark Ropie,False,1074.0,8318,True,F,1711,P,F/P
train,7793,8318_04,Mars,True,F/1711/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Heres Ropie,True,0.0,8318,True,F,1711,P,F/P
train,7794,8319_01,Earth,False,F/1712/P,TRAPPIST-1e,24.0,False,0.0,0.0,729.0,,75.0,Royce Leblanchez,False,,8319,False,F,1712,P,F/P
train,7795,8320_01,Earth,True,G/1352/P,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Beula Mckinsond,True,0.0,8320,False,G,1352,P,G/P
train,7796,8321_01,Earth,False,F/1713/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,693.0,Hillie Farrez,False,693.0,8321,False,F,1713,P,F/P
train,7797,8322_01,Europa,False,,PSO J318.5-22,45.0,True,,49.0,0.0,4864.0,3902.0,Hamelik Briouse,False,,8322,True,,,,
train,7798,8322_02,Europa,True,C/312/S,55 Cancri e,52.0,False,0.0,0.0,0.0,0.0,0.0,Adharan Briouse,True,0.0,8322,True,C,312,S,C/S
train,7799,8323_01,Earth,False,E/546/S,PSO J318.5-22,55.0,False,0.0,465.0,277.0,48.0,0.0,Isaacy Sawyerson,True,790.0,8323,False,E,546,S,E/S
train,7800,8324_01,Earth,True,G/1353/P,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,Edgary Sextones,False,0.0,8324,False,G,1353,P,G/P
train,7801,8326_01,Earth,False,G/1354/P,TRAPPIST-1e,31.0,False,773.0,0.0,0.0,,1.0,Lanedy Howenters,False,,8326,False,G,1354,P,G/P
train,7802,8328_01,Earth,True,G/1356/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Melica Huffy,False,0.0,8328,False,G,1356,P,G/P
train,7803,8329_01,Earth,True,G/1357/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Jeron Ington,False,0.0,8329,False,G,1357,P,G/P
train,7804,8330_01,Earth,False,F/1600/S,TRAPPIST-1e,39.0,False,799.0,0.0,0.0,4.0,0.0,Wilmay Patrichane,False,803.0,8330,False,F,1600,S,F/S
train,7805,8332_01,Earth,True,G/1358/P,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Elice Dillines,True,0.0,8332,False,G,1358,P,G/P
train,7806,8333_01,Europa,False,C/313/S,55 Cancri e,33.0,False,988.0,0.0,0.0,2274.0,3098.0,Leshmet Amincrerus,False,6360.0,8333,False,C,313,S,C/S
train,7807,8334_01,Earth,True,G/1359/P,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,Jaimer Flowensley,True,0.0,8334,False,G,1359,P,G/P
train,7808,8335_01,Mars,False,E/531/P,TRAPPIST-1e,30.0,False,697.0,0.0,602.0,0.0,0.0,Gons Flell,False,1299.0,8335,False,E,531,P,E/P
train,7809,8336_01,Mars,True,E/547/S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Minnys Sutte,True,0.0,8336,False,E,547,S,E/S
train,7810,8338_01,Mars,True,F/1716/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Choney Empie,True,0.0,8338,True,F,1716,P,F/P
train,7811,8338_02,Mars,False,F/1716/P,TRAPPIST-1e,45.0,False,506.0,0.0,2.0,829.0,0.0,Rail Empie,False,1337.0,8338,True,F,1716,P,F/P
train,7812,8338_03,Mars,True,F/1716/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Feles Empie,True,0.0,8338,True,F,1716,P,F/P
train,7813,8339_01,Europa,False,D/246/S,TRAPPIST-1e,39.0,False,0.0,261.0,,1831.0,1797.0,Markton Dratembid,False,,8339,True,D,246,S,D/S
train,7814,8339_02,Europa,False,D/246/S,TRAPPIST-1e,22.0,False,0.0,3716.0,0.0,1098.0,2065.0,Eleb Dratembid,False,6879.0,8339,True,D,246,S,D/S
train,7815,8341_01,Earth,False,F/1601/S,TRAPPIST-1e,37.0,False,477.0,0.0,167.0,0.0,46.0,Etha Pughlinsons,False,690.0,8341,False,F,1601,S,F/S
train,7816,8342_01,Europa,False,E/548/S,TRAPPIST-1e,48.0,False,0.0,,0.0,408.0,293.0,Tach Sprender,True,,8342,True,E,548,S,E/S
train,7817,8342_02,Europa,True,E/548/S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Skatik Sprender,True,0.0,8342,True,E,548,S,E/S
train,7818,8342_03,Europa,False,E/548/S,55 Cancri e,37.0,False,0.0,2215.0,2.0,1294.0,274.0,Aldera Sprender,False,3785.0,8342,True,E,548,S,E/S
train,7819,8343_01,Earth,False,F/1717/P,TRAPPIST-1e,27.0,False,1403.0,169.0,1081.0,0.0,0.0,Raceky Norrison,False,2653.0,8343,False,F,1717,P,F/P
train,7820,8344_01,Mars,True,D/247/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Donch Pare,True,0.0,8344,True,D,247,S,D/S
train,7821,8344_02,Mars,False,D/247/S,TRAPPIST-1e,38.0,False,30.0,434.0,117.0,372.0,0.0,Tops Pare,True,953.0,8344,True,D,247,S,D/S
train,7822,8344_03,Mars,True,D/247/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Unchex Perie,True,0.0,8344,True,D,247,S,D/S
train,7823,8345_01,Earth,False,F/1602/S,PSO J318.5-22,18.0,False,0.0,0.0,1792.0,16.0,248.0,Glena Franton,False,2056.0,8345,False,F,1602,S,F/S
train,7824,8346_01,Earth,False,F/1718/P,TRAPPIST-1e,,False,41.0,23.0,63.0,0.0,647.0,Stelle Woodwinez,False,774.0,8346,False,F,1718,P,F/P
train,7825,8348_01,Mars,True,E/532/P,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Minies Hotty,True,0.0,8348,False,E,532,P,E/P
train,7826,8354_01,Europa,True,B/323/S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Phargak Springht,True,0.0,8354,True,B,323,S,B/S
train,7827,8354_02,Europa,True,B/323/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Mino Springht,True,0.0,8354,True,B,323,S,B/S
train,7828,8356_01,Earth,True,G/1361/P,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Amela Hurchanney,False,0.0,8356,False,G,1361,P,G/P
train,7829,8360_01,Europa,True,B/326/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Okulas Valousead,True,0.0,8360,True,B,326,S,B/S
train,7830,8360_02,Europa,True,B/326/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Hekab Valousead,True,0.0,8360,True,B,326,S,B/S
train,7831,8362_01,Earth,False,F/1720/P,TRAPPIST-1e,19.0,False,49.0,680.0,0.0,0.0,46.0,Jerrye Briggston,True,775.0,8362,False,F,1720,P,F/P
train,7832,8363_01,Europa,False,A/101/S,55 Cancri e,25.0,False,0.0,1673.0,0.0,642.0,612.0,Shail Crelaxle,False,2927.0,8363,True,A,101,S,A/S
train,7833,8363_02,Europa,False,A/101/S,TRAPPIST-1e,26.0,False,0.0,690.0,1.0,1030.0,2273.0,Dira Crelaxle,False,3994.0,8363,True,A,101,S,A/S
train,7834,8365_01,Earth,True,G/1363/P,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Katiey Bardina,True,0.0,8365,False,G,1363,P,G/P
train,7835,8366_01,Earth,False,G/1364/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Irmark Burnewman,False,0.0,8366,True,G,1364,P,G/P
train,7836,8366_02,Earth,False,,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,,False,0.0,8366,True,,,,
train,7837,8366_03,Earth,True,G/1364/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Jodia Russon,True,0.0,8366,True,G,1364,P,G/P
train,7838,8366_04,Earth,False,G/1364/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,,616.0,Violan Burnewman,False,,8366,True,G,1364,P,G/P
train,7839,8366_05,Earth,,G/1364/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Dorah Burnewman,False,0.0,8366,True,G,1364,P,G/P
train,7840,8368_01,Earth,True,G/1365/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Murie Dayers,True,0.0,8368,True,G,1365,P,G/P
train,7841,8368_02,Earth,False,F/1721/P,55 Cancri e,49.0,False,336.0,64.0,377.0,0.0,0.0,Willey Dayers,True,777.0,8368,True,F,1721,P,F/P
train,7842,8369_01,Mars,True,F/1604/S,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,Honjay Chene,True,0.0,8369,True,F,1604,S,F/S
train,7843,8369_02,Mars,False,E/549/S,TRAPPIST-1e,57.0,True,435.0,22.0,1435.0,4.0,0.0,Halesh Pette,True,1896.0,8369,True,E,549,S,E/S
train,7844,8371_01,Earth,False,F/1605/S,55 Cancri e,52.0,False,0.0,0.0,638.0,115.0,0.0,Everly Lewinez,True,753.0,8371,False,F,1605,S,F/S
train,7845,8373_01,Earth,False,F/1606/S,TRAPPIST-1e,22.0,False,1.0,2.0,243.0,0.0,484.0,Gillie Crosbornes,False,730.0,8373,False,F,1606,S,F/S
train,7846,8374_01,Europa,True,,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Gacrab Stubtlarle,True,0.0,8374,False,,,,
train,7847,8375_01,Earth,False,,PSO J318.5-22,15.0,False,64.0,0.0,0.0,0.0,640.0,Carlen Valezaley,True,704.0,8375,False,,,,
train,7848,8376_01,Mars,True,F/1607/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Gamuls Rapie,True,0.0,8376,False,F,1607,S,F/S
train,7849,8377_01,Mars,False,E/537/P,TRAPPIST-1e,40.0,False,963.0,14.0,320.0,1.0,0.0,Pon Meau,False,1298.0,8377,False,E,537,P,E/P
train,7850,8378_01,Earth,False,F/1608/S,TRAPPIST-1e,13.0,False,0.0,0.0,505.0,2810.0,9.0,Glena Bellyonsley,False,3324.0,8378,False,F,1608,S,F/S
train,7851,8379_01,Earth,False,F/1609/S,TRAPPIST-1e,24.0,False,462.0,0.0,0.0,0.0,240.0,Toniel Heney,False,702.0,8379,False,F,1609,S,F/S
train,7852,8380_01,Earth,True,G/1367/P,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,Craine Carpentley,True,0.0,8380,False,G,1367,P,G/P
train,7853,8381_01,Earth,False,E/550/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,788.0,3.0,Line Vinozarks,False,791.0,8381,False,E,550,S,E/S
train,7854,8382_01,Europa,False,C/277/P,TRAPPIST-1e,43.0,False,0.0,7269.0,0.0,2750.0,2367.0,,False,12386.0,8382,False,C,277,P,C/P
train,7855,8383_01,Earth,True,G/1368/P,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Mariel Gibbsonton,False,0.0,8383,True,G,1368,P,G/P
train,7856,8383_02,Earth,True,G/1368/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Nathy Gibbsonton,False,0.0,8383,True,G,1368,P,G/P
train,7857,8383_03,Earth,False,G/1368/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Garry Gibbsonton,True,0.0,8383,True,G,1368,P,G/P
train,7858,8383_04,Earth,True,G/1368/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Weslie Gibbsonton,True,0.0,8383,True,G,1368,P,G/P
train,7859,8383_05,Earth,False,G/1368/P,TRAPPIST-1e,8.0,,0.0,0.0,0.0,0.0,0.0,Gwenda Gibbsonton,False,0.0,8383,True,G,1368,P,G/P
train,7860,8383_06,Earth,False,G/1368/P,TRAPPIST-1e,57.0,False,0.0,839.0,1.0,0.0,2.0,Jorgie Gibbsonton,True,842.0,8383,True,G,1368,P,G/P
train,7861,8383_07,Earth,False,G/1368/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Elica Gibbsonton,False,0.0,8383,True,G,1368,P,G/P
train,7862,8384_01,Earth,False,F/1722/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,1535.0,0.0,Carry Contrevins,False,1535.0,8384,False,F,1722,P,F/P
train,7863,8386_01,Earth,False,G/1369/P,55 Cancri e,27.0,False,0.0,1283.0,0.0,2256.0,0.0,Ferry Chavezalez,False,3539.0,8386,False,G,1369,P,G/P
train,7864,8388_01,Earth,False,F/1724/P,TRAPPIST-1e,20.0,False,781.0,0.0,33.0,,0.0,Stany Ricks,True,,8388,False,F,1724,P,F/P
train,7865,8390_01,Earth,True,G/1370/P,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,Arla Sextones,True,0.0,8390,False,G,1370,P,G/P
train,7866,8392_01,Earth,False,F/1610/S,PSO J318.5-22,24.0,False,86.0,669.0,1.0,0.0,0.0,Therly Brightez,False,756.0,8392,False,F,1610,S,F/S
train,7867,8393_01,Earth,False,F/1725/P,TRAPPIST-1e,21.0,False,163.0,146.0,54.0,245.0,95.0,Nancey Bookerson,False,703.0,8393,False,F,1725,P,F/P
train,7868,8394_01,Europa,False,B/276/P,55 Cancri e,33.0,True,9.0,1365.0,0.0,5577.0,1483.0,Rasalm Foller,False,8434.0,8394,False,B,276,P,B/P
train,7869,8395_01,Europa,False,D/260/P,TRAPPIST-1e,32.0,False,0.0,13.0,0.0,2148.0,319.0,Keidus Coniple,False,2480.0,8395,False,D,260,P,D/P
train,7870,8397_01,Earth,False,G/1371/P,PSO J318.5-22,22.0,False,2.0,104.0,404.0,0.0,0.0,Kendy Daughessey,True,510.0,8397,False,G,1371,P,G/P
train,7871,8398_01,Europa,True,B/329/S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Asch Stradick,True,0.0,8398,True,B,329,S,B/S
train,7872,8398_02,Europa,True,B/329/S,,41.0,False,0.0,0.0,0.0,0.0,0.0,Aldus Stradick,True,0.0,8398,True,B,329,S,B/S
train,7873,8401_01,Europa,True,C/315/S,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Ariton Susent,True,0.0,8401,False,C,315,S,C/S
train,7874,8403_01,Europa,True,C/316/S,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,Antitak Goortedant,True,0.0,8403,False,C,316,S,C/S
train,7875,8404_01,Earth,True,G/1346/S,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Leria Hurles,True,0.0,8404,True,G,1346,S,G/S
train,7876,8404_02,Earth,True,G/1346/S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Kimmy Hurles,True,0.0,8404,True,G,1346,S,G/S
train,7877,8405_01,Earth,False,G/1372/P,TRAPPIST-1e,37.0,False,0.0,0.0,1025.0,0.0,0.0,Randa Bairdford,True,1025.0,8405,False,G,1372,P,G/P
train,7878,8406_01,Mars,False,D/250/S,TRAPPIST-1e,21.0,False,1214.0,179.0,566.0,,619.0,Beal Merte,False,,8406,False,D,250,S,D/S
train,7879,8407_01,Earth,False,F/1613/S,TRAPPIST-1e,34.0,False,44.0,1290.0,51.0,0.0,9.0,Amandy Hessey,False,1394.0,8407,False,F,1613,S,F/S
train,7880,8409_01,Earth,True,G/1373/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Dwin Hoodgers,False,0.0,8409,False,G,1373,P,G/P
train,7881,8410_01,Earth,False,F/1615/S,TRAPPIST-1e,52.0,False,289.0,302.0,0.0,112.0,0.0,Joyn Guezaley,False,703.0,8410,False,F,1615,S,F/S
train,7882,8411_01,Earth,False,F/1726/P,TRAPPIST-1e,15.0,False,0.0,3137.0,0.0,0.0,0.0,Therry Parsoney,True,3137.0,8411,False,F,1726,P,F/P
train,7883,8414_01,Earth,False,G/1374/P,TRAPPIST-1e,24.0,False,0.0,171.0,591.0,22.0,0.0,Cline Welltonces,False,784.0,8414,False,G,1374,P,G/P
train,7884,8416_01,Earth,False,E/553/S,TRAPPIST-1e,45.0,False,0.0,0.0,635.0,2.0,0.0,Joeula Bakericks,True,637.0,8416,False,E,553,S,E/S
train,7885,8418_01,Europa,True,B/330/S,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,Diram Baleful,True,0.0,8418,True,B,330,S,B/S
train,7886,8418_02,Europa,False,B/330/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,206.0,2684.0,Maiah Baleful,False,2890.0,8418,True,B,330,S,B/S
train,7887,8419_01,Earth,False,F/1618/S,TRAPPIST-1e,19.0,False,0.0,168.0,481.0,0.0,0.0,Fanna Mosepherry,True,649.0,8419,True,F,1618,S,F/S
train,7888,8419_02,Earth,True,G/1349/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Doryn Mosepherry,True,0.0,8419,True,G,1349,S,G/S
train,7889,8420_01,Earth,False,E/554/S,TRAPPIST-1e,20.0,False,4210.0,4.0,0.0,58.0,0.0,Janne Hayder,False,4272.0,8420,False,E,554,S,E/S
